window_start,window_end,event_count,addtocart_count,transaction_count,estimated_abandoned_count,estimated_abandonment_rate,top_5_abandoned_item_ids,alert_status
2015-06-02 17:08:00,2015-06-02 17:13:00,145,10,4,8,88.8889,"[""355325"", ""198209"", ""128573"", ""327083"", ""313019""]",HIGH_RISK
2015-06-02 17:09:00,2015-06-02 17:14:00,132,8,1,6,85.7143,"[""128573"", ""327083"", ""313019"", ""48715"", ""267010""]",HIGH_RISK
2015-06-02 17:10:00,2015-06-02 17:15:00,130,7,1,5,83.3333,"[""327083"", ""313019"", ""48715"", ""267010"", ""466861""]",HIGH_RISK
2015-06-02 17:11:00,2015-06-02 17:16:00,126,6,0,5,100.0,"[""327083"", ""313019"", ""48715"", ""267010"", ""466861""]",HIGH_RISK
2015-06-02 17:12:00,2015-06-02 17:17:00,122,1,0,1,100.0,"[""466861""]",HIGH_RISK
2015-06-02 17:13:00,2015-06-02 17:18:00,126,0,0,0,0.0,[],NORMAL
2015-06-02 17:14:00,2015-06-02 17:19:00,136,0,0,0,0.0,[],NORMAL
2015-06-02 17:15:00,2015-06-02 17:20:00,136,1,0,1,100.0,"[""182608""]",HIGH_RISK
2015-06-02 17:16:00,2015-06-02 17:21:00,155,1,0,1,100.0,"[""182608""]",HIGH_RISK
2015-06-02 17:17:00,2015-06-02 17:22:00,128,1,0,1,100.0,"[""182608""]",HIGH_RISK
2015-06-02 17:18:00,2015-06-02 17:23:00,123,1,0,1,100.0,"[""182608""]",HIGH_RISK
2015-06-02 17:19:00,2015-06-02 17:24:00,121,2,0,2,100.0,"[""182608"", ""189764""]",HIGH_RISK
2015-06-02 17:20:00,2015-06-02 17:25:00,131,2,0,2,100.0,"[""189764"", ""118024""]",HIGH_RISK
2015-06-02 17:21:00,2015-06-02 17:26:00,115,2,0,2,100.0,"[""189764"", ""118024""]",HIGH_RISK
2015-06-02 17:22:00,2015-06-02 17:27:00,130,3,1,2,66.6667,"[""118024"", ""119960""]",HIGH_RISK
2015-06-02 17:23:00,2015-06-02 17:28:00,126,3,1,2,66.6667,"[""118024"", ""119960""]",HIGH_RISK
2015-06-02 17:24:00,2015-06-02 17:29:00,119,2,1,2,100.0,"[""118024"", ""119960""]",HIGH_RISK
2015-06-02 17:25:00,2015-06-02 17:30:00,121,2,2,2,100.0,"[""119960"", ""118024""]",HIGH_RISK
2015-06-02 17:26:00,2015-06-02 17:31:00,128,2,2,2,100.0,"[""119960"", ""118024""]",HIGH_RISK
2015-06-02 17:27:00,2015-06-02 17:32:00,128,1,1,1,100.0,"[""118024""]",HIGH_RISK
2015-06-02 17:28:00,2015-06-02 17:33:00,151,1,2,0,0.0,[],NORMAL
2015-06-02 17:29:00,2015-06-02 17:34:00,159,3,2,2,66.6667,"[""151716"", ""161911""]",HIGH_RISK
2015-06-02 17:30:00,2015-06-02 17:35:00,157,3,1,3,100.0,"[""151716"", ""161911"", ""21198""]",HIGH_RISK
2015-06-02 17:31:00,2015-06-02 17:36:00,157,4,2,4,100.0,"[""151716"", ""161911"", ""21198"", ""49676""]",HIGH_RISK
2015-06-02 17:32:00,2015-06-02 17:37:00,169,6,3,5,83.3333,"[""151716"", ""21198"", ""49676"", ""144076"", ""44845""]",HIGH_RISK
2015-06-02 17:33:00,2015-06-02 17:38:00,148,6,2,5,83.3333,"[""151716"", ""21198"", ""49676"", ""144076"", ""44845""]",HIGH_RISK
2015-06-02 17:34:00,2015-06-02 17:39:00,149,4,2,4,100.0,"[""21198"", ""49676"", ""144076"", ""44845""]",HIGH_RISK
2015-06-02 17:35:00,2015-06-02 17:40:00,144,3,2,3,100.0,"[""49676"", ""144076"", ""44845""]",HIGH_RISK
2015-06-02 17:36:00,2015-06-02 17:41:00,140,2,1,2,100.0,"[""144076"", ""44845""]",HIGH_RISK
2015-06-02 17:37:00,2015-06-02 17:42:00,136,1,2,1,100.0,"[""336855""]",HIGH_RISK
2015-06-02 17:38:00,2015-06-02 17:43:00,139,2,2,2,100.0,"[""336855"", ""86844""]",HIGH_RISK
2015-06-02 17:39:00,2015-06-02 17:44:00,141,4,2,4,100.0,"[""336855"", ""86844"", ""368025"", ""425468""]",HIGH_RISK
2015-06-02 17:40:00,2015-06-02 17:45:00,145,4,3,3,75.0,"[""336855"", ""368025"", ""425468""]",HIGH_RISK
2015-06-02 17:41:00,2015-06-02 17:46:00,137,5,3,4,80.0,"[""336855"", ""368025"", ""425468"", ""322666""]",HIGH_RISK
2015-06-02 17:42:00,2015-06-02 17:47:00,125,4,1,3,75.0,"[""368025"", ""425468"", ""322666""]",HIGH_RISK
2015-06-02 17:43:00,2015-06-02 17:48:00,115,3,1,3,100.0,"[""368025"", ""425468"", ""322666""]",HIGH_RISK
2015-06-02 17:44:00,2015-06-02 17:49:00,101,1,2,0,0.0,[],NORMAL
2015-06-02 17:45:00,2015-06-02 17:50:00,85,1,1,0,0.0,[],NORMAL
2015-06-02 17:46:00,2015-06-02 17:51:00,94,1,1,1,100.0,"[""131131""]",HIGH_RISK
2015-06-02 17:47:00,2015-06-02 17:52:00,93,1,1,1,100.0,"[""131131""]",HIGH_RISK
2015-06-02 17:48:00,2015-06-02 17:53:00,102,1,1,1,100.0,"[""131131""]",HIGH_RISK
2015-06-02 17:49:00,2015-06-02 17:54:00,110,2,0,2,100.0,"[""131131"", ""113535""]",HIGH_RISK
2015-06-02 17:50:00,2015-06-02 17:55:00,123,2,0,2,100.0,"[""131131"", ""113535""]",HIGH_RISK
2015-06-02 17:51:00,2015-06-02 17:56:00,126,2,2,2,100.0,"[""113535"", ""199348""]",HIGH_RISK
2015-06-02 17:52:00,2015-06-02 17:57:00,133,2,2,2,100.0,"[""113535"", ""199348""]",HIGH_RISK
2015-06-02 17:53:00,2015-06-02 17:58:00,133,2,2,2,100.0,"[""113535"", ""199348""]",HIGH_RISK
2015-06-02 17:54:00,2015-06-02 17:59:00,148,1,2,1,100.0,"[""199348""]",HIGH_RISK
2015-06-02 17:55:00,2015-06-02 18:00:00,154,4,2,4,100.0,"[""199348"", ""21886"", ""312728"", ""156896""]",HIGH_RISK
2015-06-02 17:56:00,2015-06-02 18:01:00,155,4,3,3,75.0,"[""312728"", ""156896"", ""338788""]",HIGH_RISK
2015-06-02 17:57:00,2015-06-02 18:02:00,162,4,3,3,75.0,"[""312728"", ""156896"", ""338788""]",HIGH_RISK
2015-06-02 17:58:00,2015-06-02 18:03:00,173,6,5,4,66.6667,"[""312728"", ""156896"", ""338788"", ""436938""]",HIGH_RISK
2015-06-02 17:59:00,2015-06-02 18:04:00,163,8,5,6,75.0,"[""312728"", ""156896"", ""338788"", ""436938"", ""366421""]",HIGH_RISK
2015-06-02 18:00:00,2015-06-02 18:05:00,152,5,5,4,80.0,"[""338788"", ""436938"", ""366421"", ""205139""]",HIGH_RISK
2015-06-02 18:01:00,2015-06-02 18:06:00,144,4,2,4,100.0,"[""374554"", ""436938"", ""366421"", ""205139""]",HIGH_RISK
2015-06-02 18:02:00,2015-06-02 18:07:00,138,4,6,2,50.0,"[""374554"", ""205139""]",NORMAL
2015-06-02 18:03:00,2015-06-02 18:08:00,124,3,4,2,66.6667,"[""205139"", ""126396""]",HIGH_RISK
2015-06-02 18:04:00,2015-06-02 18:09:00,117,1,5,1,100.0,"[""126396""]",HIGH_RISK
2015-06-02 18:05:00,2015-06-02 18:10:00,121,1,5,1,100.0,"[""126396""]",HIGH_RISK
2015-06-02 18:06:00,2015-06-02 18:11:00,122,1,5,1,100.0,"[""126396""]",HIGH_RISK
2015-06-02 18:07:00,2015-06-02 18:12:00,119,1,1,1,100.0,"[""126396""]",HIGH_RISK
2015-06-02 18:08:00,2015-06-02 18:13:00,107,0,1,0,0.0,[],NORMAL
2015-06-02 18:09:00,2015-06-02 18:14:00,106,0,0,0,0.0,[],NORMAL
2015-06-02 18:10:00,2015-06-02 18:15:00,101,1,0,1,100.0,"[""354676""]",HIGH_RISK
2015-06-02 18:11:00,2015-06-02 18:16:00,96,3,0,3,100.0,"[""354676"", ""215704"", ""69333""]",HIGH_RISK
2015-06-02 18:12:00,2015-06-02 18:17:00,101,4,0,4,100.0,"[""354676"", ""215704"", ""69333"", ""303712""]",HIGH_RISK
2015-06-02 18:13:00,2015-06-02 18:18:00,111,6,0,6,100.0,"[""354676"", ""215704"", ""69333"", ""303712"", ""281480""]",HIGH_RISK
2015-06-02 18:14:00,2015-06-02 18:19:00,115,6,0,6,100.0,"[""354676"", ""215704"", ""69333"", ""303712"", ""281480""]",HIGH_RISK
2015-06-02 18:15:00,2015-06-02 18:20:00,128,5,0,5,100.0,"[""215704"", ""69333"", ""303712"", ""281480"", ""29037""]",HIGH_RISK
2015-06-02 18:16:00,2015-06-02 18:21:00,133,3,0,3,100.0,"[""303712"", ""281480"", ""29037""]",HIGH_RISK
2015-06-02 18:17:00,2015-06-02 18:22:00,129,2,0,2,100.0,"[""281480"", ""29037""]",HIGH_RISK
2015-06-02 18:18:00,2015-06-02 18:23:00,142,1,0,1,100.0,"[""281480""]",HIGH_RISK
2015-06-02 18:19:00,2015-06-02 18:24:00,144,2,1,1,50.0,"[""267010""]",NORMAL
2015-06-02 18:20:00,2015-06-02 18:25:00,141,3,2,1,33.3333,"[""168527""]",NORMAL
2015-06-02 18:21:00,2015-06-02 18:26:00,135,3,2,1,33.3333,"[""168527""]",NORMAL
2015-06-02 18:22:00,2015-06-02 18:27:00,142,6,2,4,66.6667,"[""168527"", ""393014"", ""199975"", ""434846""]",HIGH_RISK
2015-06-02 18:23:00,2015-06-02 18:28:00,140,5,2,4,80.0,"[""168527"", ""393014"", ""199975"", ""434846""]",HIGH_RISK
2015-06-02 18:24:00,2015-06-02 18:29:00,143,5,1,5,100.0,"[""168527"", ""393014"", ""199975"", ""434846"", ""155050""]",HIGH_RISK
2015-06-02 18:25:00,2015-06-02 18:30:00,134,5,0,5,100.0,"[""393014"", ""199975"", ""434846"", ""155050"", ""268956""]",HIGH_RISK
2015-06-02 18:26:00,2015-06-02 18:31:00,144,6,0,6,100.0,"[""393014"", ""199975"", ""434846"", ""155050"", ""268956""]",HIGH_RISK
2015-06-02 18:27:00,2015-06-02 18:32:00,129,4,0,4,100.0,"[""155050"", ""268956"", ""136523"", ""164035""]",HIGH_RISK
2015-06-02 18:28:00,2015-06-02 18:33:00,124,4,0,4,100.0,"[""155050"", ""268956"", ""136523"", ""164035""]",HIGH_RISK
2015-06-02 18:29:00,2015-06-02 18:34:00,132,3,0,3,100.0,"[""268956"", ""136523"", ""164035""]",HIGH_RISK
2015-06-02 18:30:00,2015-06-02 18:35:00,144,2,0,2,100.0,"[""136523"", ""164035""]",HIGH_RISK
2015-06-02 18:31:00,2015-06-02 18:36:00,145,1,0,1,100.0,"[""164035""]",HIGH_RISK
2015-06-02 18:32:00,2015-06-02 18:37:00,151,0,2,0,0.0,[],NORMAL
2015-06-02 18:33:00,2015-06-02 18:38:00,152,0,2,0,0.0,[],NORMAL
2015-06-02 18:34:00,2015-06-02 18:39:00,139,0,2,0,0.0,[],NORMAL
2015-06-02 18:35:00,2015-06-02 18:40:00,131,0,2,0,0.0,[],NORMAL
2015-06-02 18:36:00,2015-06-02 18:41:00,136,0,3,0,0.0,[],NORMAL
2015-06-02 18:37:00,2015-06-02 18:42:00,134,0,1,0,0.0,[],NORMAL
2015-06-02 18:38:00,2015-06-02 18:43:00,123,0,1,0,0.0,[],NORMAL
2015-06-02 18:39:00,2015-06-02 18:44:00,128,0,2,0,0.0,[],NORMAL
2015-06-02 18:40:00,2015-06-02 18:45:00,117,0,2,0,0.0,[],NORMAL
2015-06-02 18:41:00,2015-06-02 18:46:00,117,0,1,0,0.0,[],NORMAL
2015-06-02 18:42:00,2015-06-02 18:47:00,118,0,1,0,0.0,[],NORMAL
2015-06-02 18:43:00,2015-06-02 18:48:00,140,2,1,2,100.0,"[""289096"", ""60980""]",HIGH_RISK
2015-06-02 18:44:00,2015-06-02 18:49:00,148,5,0,5,100.0,"[""289096"", ""60980"", ""448601"", ""271268"", ""107367""]",HIGH_RISK
2015-06-02 18:45:00,2015-06-02 18:50:00,157,5,0,5,100.0,"[""289096"", ""60980"", ""448601"", ""271268"", ""107367""]",HIGH_RISK
2015-06-02 18:46:00,2015-06-02 18:51:00,144,5,0,5,100.0,"[""289096"", ""60980"", ""448601"", ""271268"", ""107367""]",HIGH_RISK
2015-06-02 18:47:00,2015-06-02 18:52:00,140,6,1,5,83.3333,"[""289096"", ""60980"", ""448601"", ""107367"", ""435358""]",HIGH_RISK
2015-06-02 18:48:00,2015-06-02 18:53:00,127,5,3,4,80.0,"[""448601"", ""107367"", ""435358"", ""276155""]",HIGH_RISK
2015-06-02 18:49:00,2015-06-02 18:54:00,117,3,3,3,100.0,"[""435358"", ""276155"", ""449940""]",HIGH_RISK
2015-06-02 18:50:00,2015-06-02 18:55:00,122,3,3,3,100.0,"[""435358"", ""276155"", ""449940""]",HIGH_RISK
2015-06-02 18:51:00,2015-06-02 18:56:00,127,4,3,4,100.0,"[""435358"", ""276155"", ""449940"", ""318333""]",HIGH_RISK
2015-06-02 18:52:00,2015-06-02 18:57:00,141,3,2,3,100.0,"[""276155"", ""449940"", ""318333""]",HIGH_RISK
2015-06-02 18:53:00,2015-06-02 18:58:00,147,3,0,3,100.0,"[""449940"", ""318333"", ""400859""]",HIGH_RISK
2015-06-02 18:54:00,2015-06-02 18:59:00,140,3,1,2,66.6667,"[""400859"", ""181227""]",HIGH_RISK
2015-06-02 18:55:00,2015-06-02 19:00:00,140,3,1,2,66.6667,"[""400859"", ""181227""]",HIGH_RISK
2015-06-02 18:56:00,2015-06-02 19:01:00,134,2,1,2,100.0,"[""400859"", ""181227""]",HIGH_RISK
2015-06-02 18:57:00,2015-06-02 19:02:00,128,2,1,2,100.0,"[""400859"", ""181227""]",HIGH_RISK
2015-06-02 18:58:00,2015-06-02 19:03:00,120,4,1,4,100.0,"[""181227"", ""323194"", ""105430"", ""200977""]",HIGH_RISK
2015-06-02 18:59:00,2015-06-02 19:04:00,122,4,1,4,100.0,"[""323194"", ""105430"", ""200977"", ""388097""]",HIGH_RISK
2015-06-02 19:00:00,2015-06-02 19:05:00,114,4,1,4,100.0,"[""323194"", ""105430"", ""200977"", ""388097""]",HIGH_RISK
2015-06-02 19:01:00,2015-06-02 19:06:00,118,4,1,4,100.0,"[""323194"", ""105430"", ""200977"", ""388097""]",HIGH_RISK
2015-06-02 19:02:00,2015-06-02 19:07:00,114,4,1,4,100.0,"[""323194"", ""105430"", ""200977"", ""388097""]",HIGH_RISK
2015-06-02 19:03:00,2015-06-02 19:08:00,114,1,1,1,100.0,"[""388097""]",HIGH_RISK
2015-06-02 19:04:00,2015-06-02 19:09:00,117,1,0,1,100.0,"[""171814""]",HIGH_RISK
2015-06-02 19:05:00,2015-06-02 19:10:00,119,1,0,1,100.0,"[""171814""]",HIGH_RISK
2015-06-02 19:06:00,2015-06-02 19:11:00,128,4,0,4,100.0,"[""171814"", ""279457"", ""187549"", ""428554""]",HIGH_RISK
2015-06-02 19:07:00,2015-06-02 19:12:00,132,4,0,4,100.0,"[""171814"", ""279457"", ""187549"", ""428554""]",HIGH_RISK
2015-06-02 19:08:00,2015-06-02 19:13:00,127,4,0,4,100.0,"[""171814"", ""279457"", ""187549"", ""428554""]",HIGH_RISK
2015-06-02 19:09:00,2015-06-02 19:14:00,141,4,1,3,75.0,"[""279457"", ""187549"", ""166703""]",HIGH_RISK
2015-06-02 19:10:00,2015-06-02 19:15:00,147,4,1,3,75.0,"[""279457"", ""187549"", ""166703""]",HIGH_RISK
2015-06-02 19:11:00,2015-06-02 19:16:00,149,2,1,2,100.0,"[""166703"", ""390152""]",HIGH_RISK
2015-06-02 19:12:00,2015-06-02 19:17:00,161,3,2,1,50.0,"[""390152""]",NORMAL
2015-06-02 19:13:00,2015-06-02 19:18:00,167,4,2,2,66.6667,"[""390152"", ""51650""]",HIGH_RISK
2015-06-02 19:14:00,2015-06-02 19:19:00,149,3,1,2,100.0,"[""390152"", ""51650""]",HIGH_RISK
2015-06-02 19:15:00,2015-06-02 19:20:00,143,4,1,3,100.0,"[""390152"", ""51650"", ""114121""]",HIGH_RISK
2015-06-02 19:16:00,2015-06-02 19:21:00,143,4,1,4,100.0,"[""390152"", ""51650"", ""114121"", ""410143""]",HIGH_RISK
2015-06-02 19:17:00,2015-06-02 19:22:00,135,5,0,5,100.0,"[""51650"", ""114121"", ""410143"", ""268081"", ""46232""]",HIGH_RISK
2015-06-02 19:18:00,2015-06-02 19:23:00,139,5,0,5,100.0,"[""114121"", ""410143"", ""268081"", ""46232""]",HIGH_RISK
2015-06-02 19:19:00,2015-06-02 19:24:00,142,7,1,6,85.7143,"[""114121"", ""410143"", ""46232"", ""134255"", ""417516""]",HIGH_RISK
2015-06-02 19:20:00,2015-06-02 19:25:00,146,8,2,7,87.5,"[""410143"", ""46232"", ""114121"", ""134255"", ""417516""]",HIGH_RISK
2015-06-02 19:21:00,2015-06-02 19:26:00,133,7,2,6,85.7143,"[""46232"", ""114121"", ""134255"", ""417516"", ""321577""]",HIGH_RISK
2015-06-02 19:22:00,2015-06-02 19:27:00,128,5,4,4,80.0,"[""134255"", ""417516"", ""321577"", ""357054""]",HIGH_RISK
2015-06-02 19:23:00,2015-06-02 19:28:00,136,4,5,4,100.0,"[""134255"", ""417516"", ""321577"", ""357054""]",HIGH_RISK
2015-06-02 19:24:00,2015-06-02 19:29:00,138,3,4,3,100.0,"[""321577"", ""357054"", ""362634""]",HIGH_RISK
2015-06-02 19:25:00,2015-06-02 19:30:00,139,1,3,1,100.0,"[""362634""]",HIGH_RISK
2015-06-02 19:26:00,2015-06-02 19:31:00,144,1,4,0,0.0,[],NORMAL
2015-06-02 19:27:00,2015-06-02 19:32:00,142,1,2,0,0.0,[],NORMAL
2015-06-02 19:28:00,2015-06-02 19:33:00,149,5,1,4,80.0,"[""387265"", ""330259"", ""440954"", ""209306""]",HIGH_RISK
2015-06-02 19:29:00,2015-06-02 19:34:00,147,5,1,5,100.0,"[""387265"", ""330259"", ""440954"", ""209306"", ""441653""]",HIGH_RISK
2015-06-02 19:30:00,2015-06-02 19:35:00,149,5,1,5,100.0,"[""387265"", ""330259"", ""440954"", ""209306"", ""441653""]",HIGH_RISK
2015-06-02 19:31:00,2015-06-02 19:36:00,143,5,2,4,80.0,"[""387265"", ""330259"", ""440954"", ""209306""]",HIGH_RISK
2015-06-02 19:32:00,2015-06-02 19:37:00,141,5,2,4,80.0,"[""387265"", ""330259"", ""440954"", ""209306""]",HIGH_RISK
2015-06-02 19:33:00,2015-06-02 19:38:00,131,1,3,0,0.0,[],NORMAL
2015-06-02 19:34:00,2015-06-02 19:39:00,129,1,3,1,100.0,"[""385769""]",HIGH_RISK
2015-06-02 19:35:00,2015-06-02 19:40:00,144,3,3,3,100.0,"[""385769"", ""23762"", ""175356""]",HIGH_RISK
2015-06-02 19:36:00,2015-06-02 19:41:00,152,4,1,4,100.0,"[""23762"", ""385769"", ""175356""]",HIGH_RISK
2015-06-02 19:37:00,2015-06-02 19:42:00,155,6,1,6,100.0,"[""23762"", ""385769"", ""175356"", ""151320"", ""197862""]",HIGH_RISK
2015-06-02 19:38:00,2015-06-02 19:43:00,147,6,1,5,83.3333,"[""385769"", ""23762"", ""175356"", ""151320"", ""197862""]",HIGH_RISK
2015-06-02 19:39:00,2015-06-02 19:44:00,155,8,1,6,85.7143,"[""23762"", ""175356"", ""151320"", ""197862"", ""415653""]",HIGH_RISK
2015-06-02 19:40:00,2015-06-02 19:45:00,143,6,1,4,80.0,"[""151320"", ""197862"", ""415653"", ""252068""]",HIGH_RISK
2015-06-02 19:41:00,2015-06-02 19:46:00,145,5,2,4,100.0,"[""151320"", ""197862"", ""415653"", ""252068""]",HIGH_RISK
2015-06-02 19:42:00,2015-06-02 19:47:00,152,4,3,2,66.6667,"[""252068"", ""350525""]",HIGH_RISK
2015-06-02 19:43:00,2015-06-02 19:48:00,143,4,2,2,66.6667,"[""252068"", ""350525""]",HIGH_RISK
2015-06-02 19:44:00,2015-06-02 19:49:00,143,2,2,2,100.0,"[""350525"", ""308334""]",HIGH_RISK
2015-06-02 19:45:00,2015-06-02 19:50:00,142,2,2,2,100.0,"[""350525"", ""308334""]",HIGH_RISK
2015-06-02 19:46:00,2015-06-02 19:51:00,140,3,1,3,100.0,"[""350525"", ""308334"", ""202825""]",HIGH_RISK
2015-06-02 19:47:00,2015-06-02 19:52:00,124,2,0,2,100.0,"[""308334"", ""202825""]",HIGH_RISK
2015-06-02 19:48:00,2015-06-02 19:53:00,134,3,0,3,100.0,"[""308334"", ""202825"", ""284929""]",HIGH_RISK
2015-06-02 19:49:00,2015-06-02 19:54:00,134,3,0,3,100.0,"[""202825"", ""284929"", ""260609""]",HIGH_RISK
2015-06-02 19:50:00,2015-06-02 19:55:00,121,3,0,3,100.0,"[""202825"", ""284929"", ""260609""]",HIGH_RISK
2015-06-02 19:51:00,2015-06-02 19:56:00,128,2,1,2,100.0,"[""284929"", ""260609""]",HIGH_RISK
2015-06-02 19:52:00,2015-06-02 19:57:00,138,3,1,3,100.0,"[""284929"", ""260609"", ""427499""]",HIGH_RISK
2015-06-02 19:53:00,2015-06-02 19:58:00,135,4,1,2,100.0,"[""260609"", ""427499""]",HIGH_RISK
2015-06-02 19:54:00,2015-06-02 19:59:00,135,3,1,1,100.0,"[""427499""]",HIGH_RISK
2015-06-02 19:55:00,2015-06-02 20:00:00,150,4,1,2,100.0,"[""427499"", ""316753""]",HIGH_RISK
2015-06-02 19:56:00,2015-06-02 20:01:00,134,4,1,2,100.0,"[""427499"", ""316753""]",HIGH_RISK
2015-06-02 19:57:00,2015-06-02 20:02:00,146,4,3,2,66.6667,"[""316753"", ""371585""]",HIGH_RISK
2015-06-02 19:58:00,2015-06-02 20:03:00,151,2,3,2,100.0,"[""316753"", ""371585""]",HIGH_RISK
2015-06-02 19:59:00,2015-06-02 20:04:00,147,3,3,3,100.0,"[""316753"", ""371585"", ""12829""]",HIGH_RISK
2015-06-02 20:00:00,2015-06-02 20:05:00,129,2,3,2,100.0,"[""371585"", ""12829""]",HIGH_RISK
2015-06-02 20:01:00,2015-06-02 20:06:00,127,2,2,2,100.0,"[""371585"", ""12829""]",HIGH_RISK
2015-06-02 20:02:00,2015-06-02 20:07:00,107,1,0,1,100.0,"[""12829""]",HIGH_RISK
2015-06-02 20:03:00,2015-06-02 20:08:00,108,2,0,2,100.0,"[""12829"", ""184086""]",HIGH_RISK
2015-06-02 20:04:00,2015-06-02 20:09:00,106,1,0,1,100.0,"[""184086""]",HIGH_RISK
2015-06-02 20:05:00,2015-06-02 20:10:00,126,3,0,3,100.0,"[""184086"", ""378223"", ""255708""]",HIGH_RISK
2015-06-02 20:06:00,2015-06-02 20:11:00,128,3,0,3,100.0,"[""184086"", ""378223"", ""255708""]",HIGH_RISK
2015-06-02 20:07:00,2015-06-02 20:12:00,139,6,1,3,75.0,"[""184086"", ""255708"", ""180751""]",HIGH_RISK
2015-06-02 20:08:00,2015-06-02 20:13:00,143,6,2,2,50.0,"[""255708"", ""151839""]",NORMAL
2015-06-02 20:09:00,2015-06-02 20:14:00,148,6,3,1,25.0,"[""255708""]",NORMAL
2015-06-02 20:10:00,2015-06-02 20:15:00,144,4,4,0,0.0,[],NORMAL
2015-06-02 20:11:00,2015-06-02 20:16:00,151,6,4,2,50.0,"[""196750"", ""7819""]",NORMAL
2015-06-02 20:12:00,2015-06-02 20:17:00,156,4,4,3,75.0,"[""196750"", ""7819"", ""401198""]",HIGH_RISK
2015-06-02 20:13:00,2015-06-02 20:18:00,157,4,3,3,75.0,"[""196750"", ""7819"", ""401198""]",HIGH_RISK
2015-06-02 20:14:00,2015-06-02 20:19:00,148,4,2,4,100.0,"[""196750"", ""7819"", ""401198"", ""151839""]",HIGH_RISK
2015-06-02 20:15:00,2015-06-02 20:20:00,135,4,1,4,100.0,"[""196750"", ""7819"", ""401198"", ""151839""]",HIGH_RISK
2015-06-02 20:16:00,2015-06-02 20:21:00,123,2,1,2,100.0,"[""401198"", ""151839""]",HIGH_RISK
2015-06-02 20:17:00,2015-06-02 20:22:00,117,2,0,2,100.0,"[""151839"", ""384212""]",HIGH_RISK
2015-06-02 20:18:00,2015-06-02 20:23:00,102,1,1,0,0.0,[],NORMAL
2015-06-02 20:19:00,2015-06-02 20:24:00,117,1,1,0,0.0,[],NORMAL
2015-06-02 20:20:00,2015-06-02 20:25:00,130,3,1,2,66.6667,"[""245994"", ""417992""]",HIGH_RISK
2015-06-02 20:21:00,2015-06-02 20:26:00,132,3,1,2,66.6667,"[""245994"", ""417992""]",HIGH_RISK
2015-06-02 20:22:00,2015-06-02 20:27:00,122,2,1,2,100.0,"[""245994"", ""417992""]",HIGH_RISK
2015-06-02 20:23:00,2015-06-02 20:28:00,126,2,0,2,100.0,"[""245994"", ""417992""]",HIGH_RISK
2015-06-02 20:24:00,2015-06-02 20:29:00,118,2,0,2,100.0,"[""245994"", ""417992""]",HIGH_RISK
2015-06-02 20:25:00,2015-06-02 20:30:00,102,0,0,0,0.0,[],NORMAL
2015-06-02 20:26:00,2015-06-02 20:31:00,106,0,1,0,0.0,[],NORMAL
2015-06-02 20:27:00,2015-06-02 20:32:00,111,1,1,1,100.0,"[""221980""]",HIGH_RISK
2015-06-02 20:28:00,2015-06-02 20:33:00,114,3,1,2,100.0,"[""221980"", ""397642""]",HIGH_RISK
2015-06-02 20:29:00,2015-06-02 20:34:00,112,3,1,2,100.0,"[""221980"", ""397642""]",HIGH_RISK
2015-06-02 20:30:00,2015-06-02 20:35:00,109,3,1,2,100.0,"[""221980"", ""397642""]",HIGH_RISK
2015-06-02 20:31:00,2015-06-02 20:36:00,117,4,0,3,100.0,"[""221980"", ""397642"", ""73051""]",HIGH_RISK
2015-06-02 20:32:00,2015-06-02 20:37:00,124,3,0,2,100.0,"[""397642"", ""73051""]",HIGH_RISK
2015-06-02 20:33:00,2015-06-02 20:38:00,116,1,0,1,100.0,"[""73051""]",HIGH_RISK
2015-06-02 20:34:00,2015-06-02 20:39:00,122,2,1,1,50.0,"[""116475""]",NORMAL
2015-06-02 20:35:00,2015-06-02 20:40:00,131,5,1,3,75.0,"[""116475"", ""26678"", ""206880""]",HIGH_RISK
2015-06-02 20:36:00,2015-06-02 20:41:00,129,4,1,3,100.0,"[""116475"", ""26678"", ""206880""]",HIGH_RISK
2015-06-02 20:37:00,2015-06-02 20:42:00,128,4,1,3,100.0,"[""116475"", ""26678"", ""206880""]",HIGH_RISK
2015-06-02 20:38:00,2015-06-02 20:43:00,128,5,1,4,100.0,"[""116475"", ""26678"", ""206880"", ""336855""]",HIGH_RISK
2015-06-02 20:39:00,2015-06-02 20:44:00,115,4,0,3,100.0,"[""26678"", ""206880"", ""336855""]",HIGH_RISK
2015-06-02 20:40:00,2015-06-02 20:45:00,119,1,0,1,100.0,"[""336855""]",HIGH_RISK
2015-06-02 20:41:00,2015-06-02 20:46:00,115,2,1,2,100.0,"[""336855"", ""339808""]",HIGH_RISK
2015-06-02 20:42:00,2015-06-02 20:47:00,101,2,1,2,100.0,"[""336855"", ""339808""]",HIGH_RISK
2015-06-02 20:43:00,2015-06-02 20:48:00,110,1,2,0,0.0,[],NORMAL
2015-06-02 20:44:00,2015-06-02 20:49:00,122,1,2,0,0.0,[],NORMAL
2015-06-02 20:45:00,2015-06-02 20:50:00,117,1,2,0,0.0,[],NORMAL
2015-06-02 20:46:00,2015-06-02 20:51:00,119,1,1,1,100.0,"[""441907""]",HIGH_RISK
2015-06-02 20:47:00,2015-06-02 20:52:00,127,1,1,1,100.0,"[""441907""]",HIGH_RISK
2015-06-02 20:48:00,2015-06-02 20:53:00,132,2,0,2,100.0,"[""441907"", ""457410""]",HIGH_RISK
