hour,addtocart_pair_count,abandoned_pair_count,abandonment_rate
2015-06-19 10:00:00,3,2.0,66.66666666666666
2015-06-19 11:00:00,1,1.0,100.0
2015-06-19 12:00:00,4,3.0,75.0
2015-06-19 13:00:00,10,7.0,70.0
2015-06-19 14:00:00,7,4.0,57.14285714285714
2015-06-19 15:00:00,16,9.0,56.25
2015-06-19 16:00:00,29,19.0,65.51724137931035
2015-06-19 17:00:00,35,17.0,48.57142857142857
2015-06-19 18:00:00,27,15.0,55.55555555555556
2015-06-19 19:00:00,29,19.0,65.51724137931035
2015-06-19 20:00:00,25,15.0,60.0
2015-06-19 21:00:00,41,20.0,48.78048780487805
2015-06-19 22:00:00,32,22.0,68.75
2015-06-19 23:00:00,20,12.0,60.0
2015-06-20 00:00:00,9,9.0,100.0
2015-06-20 01:00:00,38,29.0,76.31578947368422
2015-06-20 02:00:00,14,9.0,64.28571428571429
2015-06-20 03:00:00,12,9.0,75.0
2015-06-20 04:00:00,10,7.0,70.0
2015-06-20 05:00:00,12,12.0,100.0
2015-06-20 06:00:00,14,11.0,78.57142857142857
2015-06-20 07:00:00,3,3.0,100.0
2015-06-20 08:00:00,1,1.0,100.0
2015-06-20 09:00:00,4,4.0,100.0
2015-06-20 10:00:00,2,2.0,100.0
2015-06-20 12:00:00,1,1.0,100.0
2015-06-20 13:00:00,10,6.0,60.0
2015-06-20 14:00:00,6,5.0,83.33333333333334
2015-06-20 15:00:00,15,14.0,93.33333333333333
2015-06-20 16:00:00,17,11.0,64.70588235294117
2015-06-20 17:00:00,14,9.0,64.28571428571429
2015-06-20 18:00:00,17,9.0,52.94117647058824
2015-06-20 19:00:00,53,48.0,90.56603773584906
2015-06-20 20:00:00,64,50.0,78.125
2015-06-20 21:00:00,20,8.0,40.0
2015-06-20 22:00:00,14,9.0,64.28571428571429
2015-06-20 23:00:00,18,13.0,72.22222222222221
2015-06-21 00:00:00,20,16.0,80.0
2015-06-21 01:00:00,16,10.0,62.5
2015-06-21 02:00:00,8,6.0,75.0
2015-06-21 03:00:00,17,12.0,70.58823529411765
2015-06-21 04:00:00,20,19.0,95.0
2015-06-21 05:00:00,11,10.0,90.9090909090909
2015-06-21 06:00:00,15,12.0,80.0
2015-06-21 07:00:00,5,5.0,100.0
2015-06-21 08:00:00,5,5.0,100.0
2015-06-21 10:00:00,1,1.0,100.0
2015-06-21 11:00:00,3,1.0,33.33333333333333
2015-06-21 12:00:00,2,1.0,50.0
2015-06-21 13:00:00,3,3.0,100.0
2015-06-21 14:00:00,9,7.0,77.77777777777779
2015-06-21 15:00:00,10,8.0,80.0
2015-06-21 16:00:00,13,8.0,61.53846153846154
2015-06-21 17:00:00,19,11.0,57.89473684210527
2015-06-21 18:00:00,34,29.0,85.29411764705883
2015-06-21 19:00:00,24,18.0,75.0
2015-06-21 20:00:00,23,17.0,73.91304347826086
2015-06-21 21:00:00,7,4.0,57.14285714285714
2015-06-21 22:00:00,12,6.0,50.0
2015-06-21 23:00:00,15,11.0,73.33333333333333
2015-06-22 00:00:00,20,13.0,65.0
2015-06-22 01:00:00,22,13.0,59.09090909090909
2015-06-22 02:00:00,26,10.0,38.46153846153847
2015-06-22 03:00:00,36,31.0,86.11111111111111
2015-06-22 04:00:00,17,15.0,88.23529411764706
2015-06-22 05:00:00,10,7.0,70.0
2015-06-22 06:00:00,8,8.0,100.0
2015-06-22 07:00:00,7,3.0,42.857142857142854
2015-06-22 08:00:00,1,1.0,100.0
2015-06-22 09:00:00,3,2.0,66.66666666666666
2015-06-22 10:00:00,2,2.0,100.0
2015-06-22 11:00:00,4,4.0,100.0
2015-06-22 12:00:00,2,1.0,50.0
2015-06-22 13:00:00,1,1.0,100.0
2015-06-22 14:00:00,15,14.0,93.33333333333333
2015-06-22 15:00:00,23,17.0,73.91304347826086
2015-06-22 16:00:00,46,34.0,73.91304347826086
2015-06-22 17:00:00,31,19.0,61.29032258064516
2015-06-22 18:00:00,52,22.0,42.30769230769231
2015-06-22 19:00:00,47,30.0,63.829787234042556
2015-06-22 20:00:00,57,37.0,64.91228070175438
2015-06-22 21:00:00,41,17.0,41.46341463414634
2015-06-22 22:00:00,42,25.0,59.523809523809526
2015-06-22 23:00:00,31,14.0,45.16129032258064
2015-06-23 00:00:00,40,21.0,52.5
2015-06-23 01:00:00,25,17.0,68.0
2015-06-23 02:00:00,32,20.0,62.5
2015-06-23 03:00:00,18,10.0,55.55555555555556
2015-06-23 04:00:00,30,26.0,86.66666666666667
2015-06-23 05:00:00,15,11.0,73.33333333333333
2015-06-23 06:00:00,14,4.0,28.57142857142857
2015-06-23 07:00:00,6,3.0,50.0
2015-06-23 08:00:00,2,2.0,100.0
2015-06-23 09:00:00,3,3.0,100.0
2015-06-23 10:00:00,4,4.0,100.0
2015-06-23 11:00:00,5,5.0,100.0
2015-06-23 12:00:00,5,5.0,100.0
2015-06-23 13:00:00,11,10.0,90.9090909090909
2015-06-23 14:00:00,8,3.0,37.5
2015-06-23 15:00:00,22,13.0,59.09090909090909
2015-06-23 16:00:00,35,23.0,65.71428571428571
2015-06-23 17:00:00,39,19.0,48.717948717948715
2015-06-23 18:00:00,56,38.0,67.85714285714286
2015-06-23 19:00:00,50,31.0,62.0
2015-06-23 20:00:00,32,19.0,59.375
2015-06-23 21:00:00,36,22.0,61.111111111111114
2015-06-23 22:00:00,45,31.0,68.88888888888889
2015-06-23 23:00:00,45,31.0,68.88888888888889
2015-06-24 00:00:00,36,26.0,72.22222222222221
2015-06-24 01:00:00,38,29.0,76.31578947368422
2015-06-24 02:00:00,37,32.0,86.48648648648648
2015-06-24 03:00:00,13,10.0,76.92307692307693
2015-06-24 04:00:00,23,21.0,91.30434782608695
2015-06-24 05:00:00,21,17.0,80.95238095238095
2015-06-24 06:00:00,14,8.0,57.14285714285714
2015-06-24 07:00:00,7,6.0,85.71428571428571
2015-06-24 08:00:00,2,2.0,100.0
2015-06-24 10:00:00,4,4.0,100.0
2015-06-24 12:00:00,5,3.0,60.0
2015-06-24 13:00:00,7,7.0,100.0
2015-06-24 14:00:00,24,24.0,100.0
2015-06-24 15:00:00,27,13.0,48.148148148148145
2015-06-24 16:00:00,39,25.0,64.1025641025641
2015-06-24 17:00:00,29,15.0,51.724137931034484
2015-06-24 18:00:00,29,22.0,75.86206896551724
2015-06-24 19:00:00,40,20.0,50.0
2015-06-24 20:00:00,40,27.0,67.5
2015-06-24 21:00:00,29,16.0,55.172413793103445
2015-06-24 22:00:00,38,31.0,81.57894736842105
2015-06-24 23:00:00,25,18.0,72.0
2015-06-25 00:00:00,11,7.0,63.63636363636363
2015-06-25 01:00:00,12,7.0,58.333333333333336
2015-06-25 02:00:00,19,13.0,68.42105263157895
2015-06-25 03:00:00,19,10.0,52.63157894736842
2015-06-25 04:00:00,20,11.0,55.00000000000001
2015-06-25 05:00:00,18,12.0,66.66666666666666
2015-06-25 06:00:00,17,14.0,82.35294117647058
2015-06-25 07:00:00,8,5.0,62.5
2015-06-25 08:00:00,1,1.0,100.0
2015-06-25 09:00:00,1,1.0,100.0
2015-06-25 10:00:00,1,1.0,100.0
2015-06-25 11:00:00,4,3.0,75.0
2015-06-25 12:00:00,4,1.0,25.0
2015-06-25 13:00:00,7,4.0,57.14285714285714
2015-06-25 14:00:00,11,8.0,72.72727272727273
2015-06-25 15:00:00,29,13.0,44.827586206896555
2015-06-25 16:00:00,26,18.0,69.23076923076923
2015-06-25 17:00:00,40,18.0,45.0
2015-06-25 18:00:00,41,24.0,58.536585365853654
2015-06-25 19:00:00,34,20.0,58.82352941176471
2015-06-25 20:00:00,37,29.0,78.37837837837837
2015-06-25 21:00:00,29,15.0,51.724137931034484
2015-06-25 22:00:00,31,18.0,58.06451612903226
2015-06-25 23:00:00,48,39.0,81.25
2015-06-26 00:00:00,25,17.0,68.0
2015-06-26 01:00:00,19,7.0,36.84210526315789
2015-06-26 02:00:00,13,7.0,53.84615384615385
2015-06-26 03:00:00,26,19.0,73.07692307692307
2015-06-26 04:00:00,28,22.0,78.57142857142857
2015-06-26 05:00:00,19,16.0,84.21052631578947
2015-06-26 06:00:00,12,6.0,50.0
2015-06-26 07:00:00,9,6.0,66.66666666666666
2015-06-26 08:00:00,8,7.0,87.5
2015-06-26 09:00:00,2,2.0,100.0
2015-06-26 10:00:00,2,1.0,50.0
2015-06-26 11:00:00,1,1.0,100.0
2015-06-26 12:00:00,2,2.0,100.0
2015-06-26 13:00:00,3,1.0,33.33333333333333
2015-06-26 14:00:00,14,10.0,71.42857142857143
2015-06-26 15:00:00,27,17.0,62.96296296296296
2015-06-26 16:00:00,26,11.0,42.30769230769231
2015-06-26 17:00:00,32,18.0,56.25
2015-06-26 18:00:00,32,22.0,68.75
2015-06-26 19:00:00,27,21.0,77.77777777777779
2015-06-26 20:00:00,39,26.0,66.66666666666666
2015-06-26 21:00:00,20,11.0,55.00000000000001
2015-06-26 22:00:00,23,14.0,60.86956521739131
2015-06-26 23:00:00,23,19.0,82.6086956521739
2015-06-27 00:00:00,18,12.0,66.66666666666666
2015-06-27 01:00:00,11,8.0,72.72727272727273
2015-06-27 02:00:00,16,11.0,68.75
2015-06-27 03:00:00,15,12.0,80.0
2015-06-27 04:00:00,11,10.0,90.9090909090909
2015-06-27 05:00:00,15,12.0,80.0
2015-06-27 06:00:00,15,13.0,86.66666666666667
2015-06-27 07:00:00,3,3.0,100.0
2015-06-27 08:00:00,1,1.0,100.0
2015-06-27 10:00:00,7,7.0,100.0
2015-06-27 11:00:00,2,2.0,100.0
2015-06-27 13:00:00,2,2.0,100.0
2015-06-27 14:00:00,7,7.0,100.0
2015-06-27 15:00:00,21,16.0,76.19047619047619
2015-06-27 16:00:00,12,7.0,58.333333333333336
2015-06-27 17:00:00,17,13.0,76.47058823529412
2015-06-27 18:00:00,24,18.0,75.0
2015-06-27 19:00:00,12,8.0,66.66666666666666
2015-06-27 20:00:00,36,29.0,80.55555555555556
2015-06-27 21:00:00,24,17.0,70.83333333333334
2015-06-27 22:00:00,30,18.0,60.0
2015-06-27 23:00:00,19,11.0,57.89473684210527
2015-06-28 00:00:00,11,8.0,72.72727272727273
2015-06-28 01:00:00,18,13.0,72.22222222222221
2015-06-28 02:00:00,13,10.0,76.92307692307693
2015-06-28 03:00:00,21,19.0,90.47619047619048
2015-06-28 04:00:00,12,8.0,66.66666666666666
2015-06-28 05:00:00,22,14.0,63.63636363636363
2015-06-28 06:00:00,7,7.0,100.0
2015-06-28 07:00:00,7,6.0,85.71428571428571
2015-06-28 08:00:00,8,8.0,100.0
2015-06-28 09:00:00,5,5.0,100.0
2015-06-28 10:00:00,1,1.0,100.0
2015-06-28 11:00:00,3,3.0,100.0
2015-06-28 12:00:00,5,4.0,80.0
2015-06-28 13:00:00,2,2.0,100.0
2015-06-28 14:00:00,11,11.0,100.0
2015-06-28 15:00:00,6,4.0,66.66666666666666
2015-06-28 16:00:00,9,8.0,88.88888888888889
2015-06-28 17:00:00,20,13.0,65.0
2015-06-28 18:00:00,14,9.0,64.28571428571429
2015-06-28 19:00:00,25,18.0,72.0
2015-06-28 20:00:00,23,18.0,78.26086956521739
2015-06-28 21:00:00,16,11.0,68.75
2015-06-28 22:00:00,14,8.0,57.14285714285714
2015-06-28 23:00:00,35,25.0,71.42857142857143
2015-06-29 00:00:00,29,21.0,72.41379310344827
2015-06-29 01:00:00,27,23.0,85.18518518518519
2015-06-29 02:00:00,21,11.0,52.38095238095239
2015-06-29 03:00:00,23,17.0,73.91304347826086
2015-06-29 04:00:00,31,27.0,87.09677419354838
2015-06-29 05:00:00,10,7.0,70.0
2015-06-29 06:00:00,7,5.0,71.42857142857143
2015-06-29 07:00:00,3,3.0,100.0
2015-06-29 08:00:00,1,0.0,0.0
2015-06-29 09:00:00,2,2.0,100.0
2015-06-29 11:00:00,4,4.0,100.0
2015-06-29 12:00:00,6,6.0,100.0
2015-06-29 13:00:00,2,2.0,100.0
2015-06-29 14:00:00,4,2.0,50.0
2015-06-29 15:00:00,19,11.0,57.89473684210527
2015-06-29 16:00:00,27,13.0,48.148148148148145
2015-06-29 17:00:00,43,25.0,58.139534883720934
2015-06-29 18:00:00,37,22.0,59.45945945945946
2015-06-29 19:00:00,56,38.0,67.85714285714286
2015-06-29 20:00:00,35,25.0,71.42857142857143
2015-06-29 21:00:00,33,19.0,57.57575757575758
2015-06-29 22:00:00,31,18.0,58.06451612903226
2015-06-29 23:00:00,30,16.0,53.333333333333336
2015-06-30 00:00:00,21,13.0,61.904761904761905
2015-06-30 01:00:00,21,14.0,66.66666666666666
2015-06-30 02:00:00,19,11.0,57.89473684210527
2015-06-30 03:00:00,29,23.0,79.3103448275862
2015-06-30 04:00:00,36,30.0,83.33333333333334
2015-06-30 05:00:00,33,29.0,87.87878787878788
2015-06-30 06:00:00,13,10.0,76.92307692307693
2015-06-30 07:00:00,4,1.0,25.0
2015-06-30 08:00:00,4,2.0,50.0
2015-06-30 09:00:00,4,2.0,50.0
2015-06-30 10:00:00,1,1.0,100.0
2015-06-30 11:00:00,2,2.0,100.0
2015-06-30 12:00:00,2,2.0,100.0
2015-06-30 13:00:00,3,1.0,33.33333333333333
2015-06-30 14:00:00,10,9.0,90.0
2015-06-30 15:00:00,22,19.0,86.36363636363636
2015-06-30 16:00:00,41,30.0,73.17073170731707
2015-06-30 17:00:00,35,24.0,68.57142857142857
2015-06-30 18:00:00,36,23.0,63.888888888888886
2015-06-30 19:00:00,25,15.0,60.0
2015-06-30 20:00:00,29,19.0,65.51724137931035
2015-06-30 21:00:00,21,13.0,61.904761904761905
2015-06-30 22:00:00,30,17.0,56.666666666666664
2015-06-30 23:00:00,23,14.0,60.86956521739131
2015-07-01 00:00:00,17,14.0,82.35294117647058
2015-07-01 01:00:00,21,14.0,66.66666666666666
2015-07-01 02:00:00,22,19.0,86.36363636363636
2015-07-01 03:00:00,24,17.0,70.83333333333334
2015-07-01 04:00:00,16,11.0,68.75
2015-07-01 05:00:00,25,17.0,68.0
2015-07-01 06:00:00,8,8.0,100.0
2015-07-01 07:00:00,5,4.0,80.0
2015-07-01 08:00:00,2,2.0,100.0
2015-07-01 09:00:00,2,2.0,100.0
2015-07-01 11:00:00,2,2.0,100.0
2015-07-01 12:00:00,2,2.0,100.0
2015-07-01 13:00:00,8,6.0,75.0
2015-07-01 14:00:00,18,14.0,77.77777777777779
2015-07-01 15:00:00,19,6.0,31.57894736842105
2015-07-01 16:00:00,20,13.0,65.0
2015-07-01 17:00:00,34,16.0,47.05882352941176
2015-07-01 18:00:00,36,12.0,33.33333333333333
2015-07-01 19:00:00,23,15.0,65.21739130434783
2015-07-01 20:00:00,34,21.0,61.76470588235294
2015-07-01 21:00:00,52,40.0,76.92307692307693
2015-07-01 22:00:00,24,13.0,54.166666666666664
2015-07-01 23:00:00,18,7.0,38.88888888888889
2015-07-02 00:00:00,15,11.0,73.33333333333333
2015-07-02 01:00:00,14,11.0,78.57142857142857
2015-07-02 02:00:00,11,6.0,54.54545454545454
2015-07-02 03:00:00,24,21.0,87.5
2015-07-02 04:00:00,21,14.0,66.66666666666666
2015-07-02 05:00:00,18,17.0,94.44444444444444
2015-07-02 06:00:00,8,6.0,75.0
2015-07-02 07:00:00,10,8.0,80.0
2015-07-02 08:00:00,1,0.0,0.0
2015-07-02 09:00:00,1,1.0,100.0
2015-07-02 10:00:00,2,2.0,100.0
2015-07-02 11:00:00,3,3.0,100.0
2015-07-02 12:00:00,7,7.0,100.0
2015-07-02 13:00:00,5,3.0,60.0
2015-07-02 14:00:00,9,5.0,55.55555555555556
2015-07-02 15:00:00,21,15.0,71.42857142857143
2015-07-02 16:00:00,31,17.0,54.83870967741935
2015-07-02 17:00:00,30,15.0,50.0
2015-07-02 18:00:00,23,12.0,52.17391304347826
2015-07-02 19:00:00,54,34.0,62.96296296296296
2015-07-02 20:00:00,23,16.0,69.56521739130434
2015-07-02 21:00:00,28,16.0,57.14285714285714
2015-07-02 22:00:00,30,21.0,70.0
2015-07-02 23:00:00,39,31.0,79.48717948717949
2015-07-03 00:00:00,43,34.0,79.06976744186046
2015-07-03 01:00:00,33,28.0,84.84848484848484
2015-07-03 02:00:00,23,15.0,65.21739130434783
2015-07-03 03:00:00,12,7.0,58.333333333333336
2015-07-03 04:00:00,14,10.0,71.42857142857143
2015-07-03 05:00:00,21,9.0,42.857142857142854
2015-07-03 06:00:00,5,4.0,80.0
2015-07-03 07:00:00,3,2.0,66.66666666666666
2015-07-03 08:00:00,3,2.0,66.66666666666666
2015-07-03 09:00:00,4,2.0,50.0
2015-07-03 10:00:00,1,1.0,100.0
2015-07-03 11:00:00,1,1.0,100.0
2015-07-03 12:00:00,1,1.0,100.0
2015-07-03 13:00:00,5,4.0,80.0
2015-07-03 14:00:00,11,10.0,90.9090909090909
2015-07-03 15:00:00,28,17.0,60.71428571428571
2015-07-03 16:00:00,26,17.0,65.38461538461539
2015-07-03 17:00:00,34,22.0,64.70588235294117
2015-07-03 18:00:00,32,21.0,65.625
2015-07-03 19:00:00,28,18.0,64.28571428571429
2015-07-03 20:00:00,34,22.0,64.70588235294117
2015-07-03 21:00:00,32,21.0,65.625
2015-07-03 22:00:00,39,25.0,64.1025641025641
2015-07-03 23:00:00,20,10.0,50.0
2015-07-04 00:00:00,20,13.0,65.0
2015-07-04 01:00:00,35,25.0,71.42857142857143
2015-07-04 02:00:00,18,17.0,94.44444444444444
2015-07-04 03:00:00,10,5.0,50.0
2015-07-04 04:00:00,16,10.0,62.5
2015-07-04 05:00:00,20,16.0,80.0
2015-07-04 06:00:00,18,13.0,72.22222222222221
2015-07-04 07:00:00,9,4.0,44.44444444444444
2015-07-04 08:00:00,6,2.0,33.33333333333333
2015-07-04 11:00:00,3,3.0,100.0
2015-07-04 12:00:00,2,2.0,100.0
2015-07-04 13:00:00,2,2.0,100.0
2015-07-04 14:00:00,2,2.0,100.0
2015-07-04 15:00:00,8,7.0,87.5
2015-07-04 16:00:00,25,20.0,80.0
2015-07-04 17:00:00,19,12.0,63.1578947368421
2015-07-04 18:00:00,22,13.0,59.09090909090909
2015-07-04 19:00:00,17,8.0,47.05882352941176
2015-07-04 20:00:00,10,9.0,90.0
2015-07-04 21:00:00,24,19.0,79.16666666666666
2015-07-04 22:00:00,22,15.0,68.18181818181817
2015-07-04 23:00:00,22,16.0,72.72727272727273
2015-07-05 00:00:00,22,21.0,95.45454545454545
2015-07-05 01:00:00,30,28.0,93.33333333333333
2015-07-05 02:00:00,8,5.0,62.5
2015-07-05 03:00:00,19,14.0,73.68421052631578
2015-07-05 04:00:00,9,8.0,88.88888888888889
2015-07-05 05:00:00,21,18.0,85.71428571428571
2015-07-05 06:00:00,13,10.0,76.92307692307693
2015-07-05 07:00:00,14,14.0,100.0
2015-07-05 08:00:00,5,4.0,80.0
2015-07-05 09:00:00,1,1.0,100.0
2015-07-05 10:00:00,1,1.0,100.0
2015-07-05 11:00:00,2,2.0,100.0
2015-07-05 12:00:00,2,1.0,50.0
2015-07-05 13:00:00,3,3.0,100.0
2015-07-05 14:00:00,7,6.0,85.71428571428571
2015-07-05 15:00:00,28,22.0,78.57142857142857
2015-07-05 16:00:00,10,8.0,80.0
2015-07-05 17:00:00,21,15.0,71.42857142857143
2015-07-05 18:00:00,13,10.0,76.92307692307693
2015-07-05 19:00:00,16,9.0,56.25
2015-07-05 20:00:00,23,19.0,82.6086956521739
2015-07-05 21:00:00,47,28.0,59.57446808510638
2015-07-05 22:00:00,33,23.0,69.6969696969697
2015-07-05 23:00:00,29,14.0,48.275862068965516
2015-07-06 00:00:00,13,7.0,53.84615384615385
2015-07-06 01:00:00,11,8.0,72.72727272727273
2015-07-06 02:00:00,32,23.0,71.875
2015-07-06 03:00:00,24,19.0,79.16666666666666
2015-07-06 04:00:00,18,11.0,61.111111111111114
2015-07-06 05:00:00,14,11.0,78.57142857142857
2015-07-06 06:00:00,15,14.0,93.33333333333333
2015-07-06 07:00:00,7,7.0,100.0
2015-07-06 08:00:00,1,1.0,100.0
2015-07-06 09:00:00,2,2.0,100.0
2015-07-06 10:00:00,1,0.0,0.0
2015-07-06 11:00:00,2,2.0,100.0
2015-07-06 12:00:00,5,4.0,80.0
2015-07-06 13:00:00,12,12.0,100.0
2015-07-06 14:00:00,9,5.0,55.55555555555556
2015-07-06 15:00:00,30,16.0,53.333333333333336
2015-07-06 16:00:00,42,24.0,57.14285714285714
2015-07-06 17:00:00,33,20.0,60.60606060606061
2015-07-06 18:00:00,39,19.0,48.717948717948715
2015-07-06 19:00:00,45,27.0,60.0
2015-07-06 20:00:00,38,28.0,73.68421052631578
2015-07-06 21:00:00,37,21.0,56.75675675675676
2015-07-06 22:00:00,44,32.0,72.72727272727273
2015-07-06 23:00:00,42,30.0,71.42857142857143
2015-07-07 00:00:00,44,30.0,68.18181818181817
2015-07-07 01:00:00,43,32.0,74.4186046511628
2015-07-07 02:00:00,24,20.0,83.33333333333334
2015-07-07 03:00:00,33,24.0,72.72727272727273
2015-07-07 04:00:00,30,25.0,83.33333333333334
2015-07-07 05:00:00,20,16.0,80.0
2015-07-07 06:00:00,9,7.0,77.77777777777779
2015-07-07 07:00:00,6,6.0,100.0
2015-07-07 08:00:00,3,3.0,100.0
2015-07-07 09:00:00,3,2.0,66.66666666666666
2015-07-07 10:00:00,3,3.0,100.0
2015-07-07 11:00:00,4,4.0,100.0
2015-07-07 12:00:00,8,7.0,87.5
2015-07-07 13:00:00,13,10.0,76.92307692307693
2015-07-07 14:00:00,13,11.0,84.61538461538461
2015-07-07 15:00:00,44,19.0,43.18181818181818
2015-07-07 16:00:00,42,17.0,40.476190476190474
2015-07-07 17:00:00,31,13.0,41.935483870967744
2015-07-07 18:00:00,28,20.0,71.42857142857143
2015-07-07 19:00:00,56,36.0,64.28571428571429
2015-07-07 20:00:00,47,29.0,61.702127659574465
2015-07-07 21:00:00,42,29.0,69.04761904761905
2015-07-07 22:00:00,36,21.0,58.333333333333336
2015-07-07 23:00:00,36,29.0,80.55555555555556
2015-07-08 00:00:00,32,27.0,84.375
2015-07-08 01:00:00,20,13.0,65.0
2015-07-08 02:00:00,28,19.0,67.85714285714286
2015-07-08 03:00:00,39,31.0,79.48717948717949
2015-07-08 04:00:00,29,19.0,65.51724137931035
2015-07-08 05:00:00,13,9.0,69.23076923076923
2015-07-08 06:00:00,9,9.0,100.0
2015-07-08 07:00:00,6,6.0,100.0
2015-07-08 08:00:00,9,9.0,100.0
2015-07-08 09:00:00,1,1.0,100.0
2015-07-08 10:00:00,3,3.0,100.0
2015-07-08 11:00:00,4,0.0,0.0
2015-07-08 12:00:00,7,6.0,85.71428571428571
2015-07-08 13:00:00,11,8.0,72.72727272727273
2015-07-08 14:00:00,11,11.0,100.0
2015-07-08 15:00:00,41,15.0,36.58536585365854
2015-07-08 16:00:00,50,32.0,64.0
2015-07-08 17:00:00,51,30.0,58.82352941176471
2015-07-08 18:00:00,37,16.0,43.24324324324324
2015-07-08 19:00:00,53,32.0,60.37735849056604
2015-07-08 20:00:00,46,27.0,58.69565217391305
2015-07-08 21:00:00,74,52.0,70.27027027027027
2015-07-08 22:00:00,37,21.0,56.75675675675676
2015-07-08 23:00:00,21,16.0,76.19047619047619
2015-07-09 00:00:00,28,17.0,60.71428571428571
2015-07-09 01:00:00,34,26.0,76.47058823529412
2015-07-09 02:00:00,24,19.0,79.16666666666666
2015-07-09 03:00:00,33,25.0,75.75757575757575
2015-07-09 04:00:00,21,17.0,80.95238095238095
2015-07-09 05:00:00,28,17.0,60.71428571428571
2015-07-09 06:00:00,17,13.0,76.47058823529412
2015-07-09 07:00:00,7,4.0,57.14285714285714
2015-07-09 08:00:00,2,2.0,100.0
2015-07-09 09:00:00,1,1.0,100.0
2015-07-09 10:00:00,3,3.0,100.0
2015-07-09 11:00:00,9,7.0,77.77777777777779
2015-07-09 12:00:00,5,5.0,100.0
2015-07-09 13:00:00,4,4.0,100.0
2015-07-09 14:00:00,6,4.0,66.66666666666666
2015-07-09 15:00:00,22,16.0,72.72727272727273
2015-07-09 16:00:00,34,20.0,58.82352941176471
2015-07-09 17:00:00,35,19.0,54.285714285714285
2015-07-09 18:00:00,47,19.0,40.42553191489361
2015-07-09 19:00:00,32,19.0,59.375
2015-07-09 20:00:00,44,33.0,75.0
2015-07-09 21:00:00,51,41.0,80.3921568627451
2015-07-09 22:00:00,39,25.0,64.1025641025641
2015-07-09 23:00:00,39,28.0,71.7948717948718
2015-07-10 00:00:00,32,23.0,71.875
2015-07-10 01:00:00,31,26.0,83.87096774193549
2015-07-10 02:00:00,21,17.0,80.95238095238095
2015-07-10 03:00:00,24,20.0,83.33333333333334
2015-07-10 04:00:00,26,23.0,88.46153846153845
2015-07-10 05:00:00,32,28.0,87.5
2015-07-10 06:00:00,12,8.0,66.66666666666666
2015-07-10 07:00:00,8,7.0,87.5
2015-07-10 08:00:00,3,2.0,66.66666666666666
2015-07-10 09:00:00,3,1.0,33.33333333333333
2015-07-10 10:00:00,2,2.0,100.0
2015-07-10 11:00:00,1,0.0,0.0
2015-07-10 12:00:00,12,9.0,75.0
2015-07-10 13:00:00,4,3.0,75.0
2015-07-10 14:00:00,10,7.0,70.0
2015-07-10 15:00:00,20,13.0,65.0
2015-07-10 16:00:00,39,27.0,69.23076923076923
2015-07-10 17:00:00,54,36.0,66.66666666666666
2015-07-10 18:00:00,32,21.0,65.625
2015-07-10 19:00:00,38,28.0,73.68421052631578
2015-07-10 20:00:00,28,14.0,50.0
2015-07-10 21:00:00,22,14.0,63.63636363636363
2015-07-10 22:00:00,31,27.0,87.09677419354838
2015-07-10 23:00:00,17,12.0,70.58823529411765
2015-07-11 00:00:00,17,13.0,76.47058823529412
2015-07-11 01:00:00,11,10.0,90.9090909090909
2015-07-11 02:00:00,18,14.0,77.77777777777779
2015-07-11 03:00:00,12,10.0,83.33333333333334
2015-07-11 04:00:00,14,12.0,85.71428571428571
2015-07-11 05:00:00,29,24.0,82.75862068965517
2015-07-11 06:00:00,7,6.0,85.71428571428571
2015-07-11 07:00:00,6,4.0,66.66666666666666
2015-07-11 08:00:00,3,3.0,100.0
2015-07-11 09:00:00,1,1.0,100.0
2015-07-11 10:00:00,3,1.0,33.33333333333333
2015-07-11 11:00:00,3,2.0,66.66666666666666
2015-07-11 12:00:00,4,4.0,100.0
2015-07-11 13:00:00,6,4.0,66.66666666666666
2015-07-11 14:00:00,9,4.0,44.44444444444444
2015-07-11 15:00:00,8,7.0,87.5
2015-07-11 16:00:00,17,14.0,82.35294117647058
2015-07-11 17:00:00,20,16.0,80.0
2015-07-11 18:00:00,20,15.0,75.0
2015-07-11 19:00:00,16,10.0,62.5
2015-07-11 20:00:00,25,20.0,80.0
2015-07-11 21:00:00,28,19.0,67.85714285714286
2015-07-11 22:00:00,43,33.0,76.74418604651163
2015-07-11 23:00:00,14,8.0,57.14285714285714
2015-07-12 00:00:00,13,9.0,69.23076923076923
2015-07-12 01:00:00,9,6.0,66.66666666666666
2015-07-12 02:00:00,11,9.0,81.81818181818183
2015-07-12 03:00:00,10,10.0,100.0
2015-07-12 04:00:00,10,6.0,60.0
2015-07-12 05:00:00,13,12.0,92.3076923076923
2015-07-12 06:00:00,8,7.0,87.5
2015-07-12 07:00:00,9,8.0,88.88888888888889
2015-07-12 08:00:00,4,4.0,100.0
2015-07-12 09:00:00,3,2.0,66.66666666666666
2015-07-12 13:00:00,2,2.0,100.0
2015-07-12 14:00:00,13,13.0,100.0
2015-07-12 15:00:00,13,10.0,76.92307692307693
2015-07-12 16:00:00,13,9.0,69.23076923076923
2015-07-12 17:00:00,20,12.0,60.0
2015-07-12 18:00:00,26,19.0,73.07692307692307
2015-07-12 19:00:00,23,17.0,73.91304347826086
2015-07-12 20:00:00,18,13.0,72.22222222222221
