hour,addtocart_count,transaction_count,view_count,total_event_count
2015-06-25 06:00:00,18,5,479,502
2015-06-25 07:00:00,8,1,266,275
2015-06-25 08:00:00,1,0,133,134
2015-06-25 09:00:00,1,0,122,123
2015-06-25 10:00:00,1,0,82,83
2015-06-25 11:00:00,4,0,144,148
2015-06-25 12:00:00,4,0,228,232
2015-06-25 13:00:00,8,7,328,343
2015-06-25 14:00:00,13,10,622,645
2015-06-25 15:00:00,34,14,1070,1118
2015-06-25 16:00:00,29,10,1195,1234
2015-06-25 17:00:00,45,24,1382,1451
2015-06-25 18:00:00,45,16,1281,1342
2015-06-25 19:00:00,39,20,1299,1358
2015-06-25 20:00:00,39,9,1404,1452
2015-06-25 21:00:00,31,17,1336,1384
2015-06-25 22:00:00,32,17,1247,1296
2015-06-25 23:00:00,55,12,1157,1224
2015-06-26 00:00:00,28,10,1067,1105
2015-06-26 01:00:00,20,13,980,1013
2015-06-26 02:00:00,17,9,1092,1118
2015-06-26 03:00:00,27,6,1021,1054
2015-06-26 04:00:00,36,7,961,1004
2015-06-26 05:00:00,21,4,834,859
2015-06-26 06:00:00,15,6,554,575
2015-06-26 07:00:00,9,4,334,347
2015-06-26 08:00:00,8,1,178,187
2015-06-26 09:00:00,5,0,119,124
2015-06-26 10:00:00,2,1,105,108
2015-06-26 11:00:00,1,0,117,118
2015-06-26 12:00:00,2,0,208,210
2015-06-26 13:00:00,4,1,350,355
2015-06-26 14:00:00,22,7,606,635
2015-06-26 15:00:00,28,11,917,956
2015-06-26 16:00:00,30,10,1140,1180
2015-06-26 17:00:00,34,24,1344,1402
2015-06-26 18:00:00,36,12,1348,1396
2015-06-26 19:00:00,28,11,1265,1304
2015-06-26 20:00:00,41,17,1284,1342
2015-06-26 21:00:00,21,10,1226,1257
2015-06-26 22:00:00,23,8,1113,1144
2015-06-26 23:00:00,23,5,1054,1082
2015-06-27 00:00:00,28,7,995,1030
2015-06-27 01:00:00,30,2,912,944
2015-06-27 02:00:00,17,9,785,811
2015-06-27 03:00:00,16,4,863,883
2015-06-27 04:00:00,13,0,759,772
2015-06-27 05:00:00,17,4,705,726
2015-06-27 06:00:00,15,4,466,485
2015-06-27 07:00:00,4,0,242,246
2015-06-27 08:00:00,1,0,159,160
2015-06-27 09:00:00,0,0,111,111
2015-06-27 10:00:00,7,0,99,106
2015-06-27 11:00:00,2,0,110,112
2015-06-27 12:00:00,0,0,208,208
2015-06-27 13:00:00,2,0,231,233
2015-06-27 14:00:00,8,1,403,412
2015-06-27 15:00:00,23,4,695,722
2015-06-27 16:00:00,12,6,766,784
2015-06-27 17:00:00,18,4,892,914
2015-06-27 18:00:00,27,5,933,965
2015-06-27 19:00:00,13,5,954,972
2015-06-27 20:00:00,38,1,961,1000
2015-06-27 21:00:00,27,14,930,971
2015-06-27 22:00:00,34,16,976,1026
2015-06-27 23:00:00,20,5,859,884
2015-06-28 00:00:00,11,5,867,883
2015-06-28 01:00:00,18,5,929,952
2015-06-28 02:00:00,14,5,934,953
2015-06-28 03:00:00,23,3,1028,1054
2015-06-28 04:00:00,13,3,860,876
2015-06-28 05:00:00,24,7,805,836
2015-06-28 06:00:00,7,2,564,573
2015-06-28 07:00:00,7,1,377,385
2015-06-28 08:00:00,11,0,242,253
2015-06-28 09:00:00,5,0,140,145
2015-06-28 10:00:00,1,0,119,120
2015-06-28 11:00:00,3,0,91,94
2015-06-28 12:00:00,5,0,147,152
2015-06-28 13:00:00,2,0,235,237
2015-06-28 14:00:00,16,0,368,384
2015-06-28 15:00:00,6,4,583,593
2015-06-28 16:00:00,10,3,819,832
2015-06-28 17:00:00,22,7,1044,1073
2015-06-28 18:00:00,19,6,1158,1183
2015-06-28 19:00:00,30,7,1079,1116
2015-06-28 20:00:00,27,8,1060,1095
2015-06-28 21:00:00,17,9,1115,1141
2015-06-28 22:00:00,14,6,1132,1152
2015-06-28 23:00:00,37,8,1068,1113
2015-06-29 00:00:00,32,8,1057,1097
2015-06-29 01:00:00,28,7,1088,1123
2015-06-29 02:00:00,21,14,1107,1142
2015-06-29 03:00:00,24,10,1141,1175
2015-06-29 04:00:00,35,10,1174,1219
2015-06-29 05:00:00,10,3,863,876
2015-06-29 06:00:00,7,3,602,612
2015-06-29 07:00:00,3,0,259,262
2015-06-29 08:00:00,1,0,176,177
2015-06-29 09:00:00,2,1,155,158
2015-06-29 10:00:00,0,0,108,108
2015-06-29 11:00:00,4,0,151,155
2015-06-29 12:00:00,6,1,217,224
2015-06-29 13:00:00,2,1,385,388
2015-06-29 14:00:00,4,2,587,593
2015-06-29 15:00:00,21,8,1099,1128
2015-06-29 16:00:00,30,13,1355,1398
2015-06-29 17:00:00,44,17,1546,1607
2015-06-29 18:00:00,39,24,1481,1544
2015-06-29 19:00:00,66,14,1437,1517
2015-06-29 20:00:00,37,14,1657,1708
2015-06-29 21:00:00,36,16,1653,1705
2015-06-29 22:00:00,35,22,1603,1660
2015-06-29 23:00:00,37,15,1356,1408
2015-06-30 00:00:00,25,13,1172,1210
2015-06-30 01:00:00,22,9,1162,1193
2015-06-30 02:00:00,22,12,1175,1209
2015-06-30 03:00:00,29,4,1227,1260
2015-06-30 04:00:00,39,11,1125,1175
2015-06-30 05:00:00,36,4,824,864
2015-06-30 06:00:00,15,3,677,695
2015-06-30 07:00:00,4,7,295,306
2015-06-30 08:00:00,4,1,204,209
2015-06-30 09:00:00,4,5,154,163
2015-06-30 10:00:00,1,0,125,126
2015-06-30 11:00:00,2,1,147,150
2015-06-30 12:00:00,3,0,213,216
2015-06-30 13:00:00,3,1,386,390
2015-06-30 14:00:00,19,1,583,603
2015-06-30 15:00:00,31,4,1019,1054
2015-06-30 16:00:00,44,13,1299,1356
2015-06-30 17:00:00,45,10,1264,1319
2015-06-30 18:00:00,39,8,1326,1373
2015-06-30 19:00:00,26,15,1324,1365
2015-06-30 20:00:00,31,7,1321,1359
2015-06-30 21:00:00,23,11,1224,1258
2015-06-30 22:00:00,35,11,1286,1332
2015-06-30 23:00:00,27,11,1225,1263
2015-07-01 00:00:00,19,6,1110,1135
2015-07-01 01:00:00,22,6,1009,1037
2015-07-01 02:00:00,22,4,1082,1108
2015-07-01 03:00:00,24,6,1101,1131
2015-07-01 04:00:00,19,1,1048,1068
2015-07-01 05:00:00,25,13,1009,1047
2015-07-01 06:00:00,12,3,617,632
2015-07-01 07:00:00,5,0,303,308
2015-07-01 08:00:00,2,2,200,204
2015-07-01 09:00:00,3,0,96,99
2015-07-01 10:00:00,0,0,84,84
2015-07-01 11:00:00,2,0,140,142
2015-07-01 12:00:00,2,0,222,224
2015-07-01 13:00:00,8,2,330,340
2015-07-01 14:00:00,18,6,606,630
2015-07-01 15:00:00,20,12,878,910
2015-07-01 16:00:00,23,6,1179,1208
2015-07-01 17:00:00,38,21,1310,1369
2015-07-01 18:00:00,39,24,1292,1355
2015-07-01 19:00:00,33,18,1354,1405
2015-07-01 20:00:00,35,19,1305,1359
2015-07-01 21:00:00,59,20,1479,1558
2015-07-01 22:00:00,26,12,1283,1321
2015-07-01 23:00:00,24,14,1052,1090
2015-07-02 00:00:00,16,5,1005,1026
2015-07-02 01:00:00,16,5,1092,1113
2015-07-02 02:00:00,12,3,1046,1061
2015-07-02 03:00:00,24,3,1214,1241
2015-07-02 04:00:00,22,9,1161,1192
2015-07-02 05:00:00,24,4,911,939
2015-07-02 06:00:00,8,2,595,605
2015-07-02 07:00:00,10,1,331,342
2015-07-02 08:00:00,1,1,186,188
2015-07-02 09:00:00,1,1,113,115
2015-07-02 10:00:00,2,0,96,98
2015-07-02 11:00:00,3,1,168,172
2015-07-02 12:00:00,7,0,243,250
2015-07-02 13:00:00,5,2,363,370
2015-07-02 14:00:00,10,5,565,580
2015-07-02 15:00:00,23,6,1021,1050
2015-07-02 16:00:00,32,18,1365,1415
2015-07-02 17:00:00,33,16,1373,1422
2015-07-02 18:00:00,24,14,1397,1435
2015-07-02 19:00:00,54,21,1422,1497
2015-07-02 20:00:00,23,8,1239,1270
2015-07-02 21:00:00,33,13,1352,1398
2015-07-02 22:00:00,31,8,1312,1351
2015-07-02 23:00:00,53,9,1221,1283
2015-07-03 00:00:00,49,9,1083,1141
2015-07-03 01:00:00,34,8,1075,1117
2015-07-03 02:00:00,27,8,1147,1182
2015-07-03 03:00:00,13,3,1019,1035
2015-07-03 04:00:00,22,6,1007,1035
2015-07-03 05:00:00,22,8,915,945
2015-07-03 06:00:00,6,3,554,563
2015-07-03 07:00:00,3,2,337,342
2015-07-03 08:00:00,3,1,121,125
2015-07-03 09:00:00,4,2,108,114
2015-07-03 10:00:00,1,0,95,96
2015-07-03 11:00:00,1,0,146,147
2015-07-03 12:00:00,1,0,211,212
2015-07-03 13:00:00,5,1,350,356
2015-07-03 14:00:00,11,4,592,607
2015-07-03 15:00:00,29,7,1018,1054
2015-07-03 16:00:00,30,16,1257,1303
2015-07-03 17:00:00,41,14,1406,1461
2015-07-03 18:00:00,35,12,1352,1399
2015-07-03 19:00:00,30,8,1382,1420
2015-07-03 20:00:00,34,8,1302,1344
2015-07-03 21:00:00,33,10,1319,1362
2015-07-03 22:00:00,41,11,1299,1351
2015-07-03 23:00:00,21,14,1036,1071
2015-07-04 00:00:00,20,6,904,930
2015-07-04 01:00:00,36,12,885,933
2015-07-04 02:00:00,22,4,886,912
2015-07-04 03:00:00,10,4,954,968
2015-07-04 04:00:00,16,4,923,943
2015-07-04 05:00:00,23,0,738,761
2015-07-04 06:00:00,22,11,496,529
2015-07-04 07:00:00,10,12,300,322
2015-07-04 08:00:00,11,5,188,204
2015-07-04 09:00:00,0,0,84,84
2015-07-04 10:00:00,0,0,94,94
2015-07-04 11:00:00,3,0,122,125
2015-07-04 12:00:00,2,0,164,166
2015-07-04 13:00:00,2,1,278,281
2015-07-04 14:00:00,2,0,480,482
2015-07-04 15:00:00,8,1,660,669
2015-07-04 16:00:00,29,6,963,998
2015-07-04 17:00:00,19,8,939,966
2015-07-04 18:00:00,23,9,894,926
2015-07-04 19:00:00,17,9,988,1014
2015-07-04 20:00:00,14,8,911,933
2015-07-04 21:00:00,24,3,970,997
2015-07-04 22:00:00,29,7,943,979
2015-07-04 23:00:00,22,9,845,876
2015-07-05 00:00:00,33,3,911,947
2015-07-05 01:00:00,34,2,724,760
2015-07-05 02:00:00,10,3,812,825
2015-07-05 03:00:00,19,5,961,985
2015-07-05 04:00:00,9,0,884,893
2015-07-05 05:00:00,25,5,630,660
2015-07-05 06:00:00,14,5,521,540
2015-07-05 07:00:00,17,1,333,351
2015-07-05 08:00:00,6,2,244,252
2015-07-05 09:00:00,1,0,94,95
2015-07-05 10:00:00,1,0,99,100
2015-07-05 11:00:00,2,0,117,119
2015-07-05 12:00:00,2,1,149,152
2015-07-05 13:00:00,3,0,242,245
2015-07-05 14:00:00,29,0,430,459
2015-07-05 15:00:00,58,7,560,625
2015-07-05 16:00:00,10,2,726,738
2015-07-05 17:00:00,29,8,890,927
2015-07-05 18:00:00,13,3,845,861
2015-07-05 19:00:00,16,7,981,1004
2015-07-05 20:00:00,24,2,973,999
2015-07-05 21:00:00,55,17,1055,1127
2015-07-05 22:00:00,35,11,1047,1093
2015-07-05 23:00:00,32,16,945,993
2015-07-06 00:00:00,13,11,994,1018
2015-07-06 01:00:00,11,12,902,925
2015-07-06 02:00:00,34,4,1061,1099
2015-07-06 03:00:00,25,9,1117,1151
2015-07-06 04:00:00,18,7,1072,1097
2015-07-06 05:00:00,16,10,819,845
2015-07-06 06:00:00,16,3,527,546
2015-07-06 07:00:00,9,1,290,300
2015-07-06 08:00:00,1,0,141,142
2015-07-06 09:00:00,2,0,120,122
2015-07-06 10:00:00,1,1,76,78
2015-07-06 11:00:00,2,0,111,113
2015-07-06 12:00:00,6,1,239,246
2015-07-06 13:00:00,12,0,328,340
2015-07-06 14:00:00,10,4,586,600
2015-07-06 15:00:00,33,15,996,1044
2015-07-06 16:00:00,44,29,1342,1415
2015-07-06 17:00:00,34,19,1491,1544
2015-07-06 18:00:00,40,18,1428,1486
2015-07-06 19:00:00,49,20,1821,1890
2015-07-06 20:00:00,40,12,1606,1658
2015-07-06 21:00:00,40,18,1550,1608
2015-07-06 22:00:00,50,14,1604,1668
2015-07-06 23:00:00,47,11,1363,1421
2015-07-07 00:00:00,44,17,1226,1287
2015-07-07 01:00:00,44,14,1194,1252
2015-07-07 02:00:00,26,2,1328,1356
2015-07-07 03:00:00,35,10,1385,1430
2015-07-07 04:00:00,40,5,1302,1347
2015-07-07 05:00:00,21,8,1058,1087
2015-07-07 06:00:00,9,3,679,691
2015-07-07 07:00:00,6,0,403,409
2015-07-07 08:00:00,3,3,196,202
2015-07-07 09:00:00,7,1,116,124
2015-07-07 10:00:00,4,0,132,136
2015-07-07 11:00:00,4,0,163,167
2015-07-07 12:00:00,9,1,216,226
2015-07-07 13:00:00,13,0,427,440
2015-07-07 14:00:00,13,5,631,649
2015-07-07 15:00:00,53,14,1120,1187
2015-07-07 16:00:00,47,44,1247,1338
2015-07-07 17:00:00,33,15,1402,1450
2015-07-07 18:00:00,34,8,1443,1485
2015-07-07 19:00:00,57,29,1620,1706
2015-07-07 20:00:00,49,27,1930,2006
2015-07-07 21:00:00,44,14,1468,1526
2015-07-07 22:00:00,39,12,1480,1531
2015-07-07 23:00:00,37,15,1301,1353
2015-07-08 00:00:00,37,7,1131,1175
2015-07-08 01:00:00,22,4,1097,1123
2015-07-08 02:00:00,29,13,1186,1228
2015-07-08 03:00:00,41,6,1231,1278
2015-07-08 04:00:00,31,12,1316,1359
2015-07-08 05:00:00,13,2,985,1000
2015-07-08 06:00:00,16,12,668,696
2015-07-08 07:00:00,7,1,330,338
2015-07-08 08:00:00,9,0,217,226
2015-07-08 09:00:00,1,0,174,175
2015-07-08 10:00:00,6,0,159,165
2015-07-08 11:00:00,4,4,192,200
2015-07-08 12:00:00,7,1,227,235
2015-07-08 13:00:00,12,3,371,386
2015-07-08 14:00:00,12,3,680,695
2015-07-08 15:00:00,43,25,1073,1141
2015-07-08 16:00:00,54,12,1426,1492
2015-07-08 17:00:00,56,21,1664,1741
2015-07-08 18:00:00,42,18,1568,1628
2015-07-08 19:00:00,58,48,1866,1972
2015-07-08 20:00:00,53,22,1807,1882
2015-07-08 21:00:00,77,21,1701,1799
2015-07-08 22:00:00,39,17,1570,1626
2015-07-08 23:00:00,22,7,1446,1475
2015-07-09 00:00:00,34,13,1183,1230
2015-07-09 01:00:00,44,13,1183,1240
2015-07-09 02:00:00,31,9,1285,1325
2015-07-09 03:00:00,37,13,1313,1363
2015-07-09 04:00:00,27,13,1248,1288
2015-07-09 05:00:00,29,10,1166,1205
2015-07-09 06:00:00,19,5,623,647
2015-07-09 07:00:00,10,0,322,332
2015-07-09 08:00:00,2,2,204,208
2015-07-09 09:00:00,1,0,107,108
2015-07-09 10:00:00,3,0,126,129
2015-07-09 11:00:00,9,2,163,174
2015-07-09 12:00:00,5,0,305,310
2015-07-09 13:00:00,5,0,371,376
2015-07-09 14:00:00,8,2,773,783
2015-07-09 15:00:00,22,4,1065,1091
2015-07-09 16:00:00,44,14,1356,1414
2015-07-09 17:00:00,37,23,1538,1598
2015-07-09 18:00:00,68,15,1521,1604
2015-07-09 19:00:00,36,13,1596,1645
2015-07-09 20:00:00,55,9,1806,1870
2015-07-09 21:00:00,58,21,1747,1826
2015-07-09 22:00:00,42,18,1680,1740
2015-07-09 23:00:00,52,8,1431,1491
2015-07-10 00:00:00,106,12,1287,1405
2015-07-10 01:00:00,62,25,1262,1349
2015-07-10 02:00:00,23,5,1185,1213
2015-07-10 03:00:00,24,3,1159,1186
2015-07-10 04:00:00,30,5,1300,1335
2015-07-10 05:00:00,40,5,1035,1080
2015-07-10 06:00:00,14,4,681,699
2015-07-10 07:00:00,8,2,351,361
2015-07-10 08:00:00,3,1,162,166
2015-07-10 09:00:00,3,2,191,196
2015-07-10 10:00:00,2,0,202,204
2015-07-10 11:00:00,1,1,181,183
2015-07-10 12:00:00,12,2,252,266
2015-07-10 13:00:00,4,4,425,433
2015-07-10 14:00:00,10,2,657,669
2015-07-10 15:00:00,24,8,1120,1152
2015-07-10 16:00:00,44,20,1367,1431
2015-07-10 17:00:00,58,21,1399,1478
2015-07-10 18:00:00,33,13,1458,1504
2015-07-10 19:00:00,39,9,1446,1494
2015-07-10 20:00:00,29,14,1433,1476
2015-07-10 21:00:00,22,13,1375,1410
2015-07-10 22:00:00,33,4,1333,1370
2015-07-10 23:00:00,19,6,1066,1091
2015-07-11 00:00:00,22,2,916,940
2015-07-11 01:00:00,11,4,981,996
2015-07-11 02:00:00,20,4,1009,1033
2015-07-11 03:00:00,15,4,1105,1124
2015-07-11 04:00:00,16,1,1003,1020
2015-07-11 05:00:00,33,4,891,928
2015-07-11 06:00:00,7,0,614,621
2015-07-11 07:00:00,6,4,454,464
2015-07-11 08:00:00,3,0,194,197
2015-07-11 09:00:00,1,0,396,397
2015-07-11 10:00:00,4,2,291,297
2015-07-11 11:00:00,3,1,262,266
2015-07-11 12:00:00,4,0,462,466
2015-07-11 13:00:00,6,2,689,697
2015-07-11 14:00:00,12,5,695,712
2015-07-11 15:00:00,9,2,923,934
2015-07-11 16:00:00,17,3,981,1001
2015-07-11 17:00:00,21,3,1209,1233
2015-07-11 18:00:00,22,9,1183,1214
2015-07-11 19:00:00,16,5,1055,1076
2015-07-11 20:00:00,27,9,1232,1268
2015-07-11 21:00:00,32,13,1277,1322
2015-07-11 22:00:00,54,15,1145,1214
2015-07-11 23:00:00,16,6,1352,1374
2015-07-12 00:00:00,14,6,1204,1224
2015-07-12 01:00:00,9,4,1073,1086
2015-07-12 02:00:00,13,4,1217,1234
2015-07-12 03:00:00,10,0,1063,1073
2015-07-12 04:00:00,12,5,1152,1169
2015-07-12 05:00:00,16,1,1020,1037
2015-07-12 06:00:00,9,1,755,765
2015-07-12 07:00:00,9,1,574,584
2015-07-12 08:00:00,6,1,316,323
2015-07-12 09:00:00,3,2,290,295
2015-07-12 10:00:00,0,0,281,281
2015-07-12 11:00:00,0,0,202,202
2015-07-12 12:00:00,0,0,457,457
2015-07-12 13:00:00,3,0,549,552
2015-07-12 14:00:00,14,0,681,695
2015-07-12 15:00:00,15,3,893,911
2015-07-12 16:00:00,14,3,908,925
2015-07-12 17:00:00,20,10,1189,1219
2015-07-12 18:00:00,26,6,1228,1260
2015-07-12 19:00:00,25,8,1144,1177
2015-07-12 20:00:00,19,6,1141,1166
2015-07-12 21:00:00,41,14,1146,1201
2015-07-12 22:00:00,33,8,1025,1066
2015-07-12 23:00:00,24,8,1193,1225
2015-07-13 00:00:00,20,9,1179,1208
2015-07-13 01:00:00,35,10,1228,1273
2015-07-13 02:00:00,22,8,1309,1339
2015-07-13 03:00:00,26,8,1283,1317
2015-07-13 04:00:00,25,4,1182,1211
2015-07-13 05:00:00,22,7,984,1013
2015-07-13 06:00:00,7,2,655,664
2015-07-13 07:00:00,4,0,374,378
2015-07-13 08:00:00,6,2,300,308
2015-07-13 09:00:00,5,0,250,255
2015-07-13 10:00:00,11,7,199,217
2015-07-13 11:00:00,1,0,280,281
2015-07-13 12:00:00,3,0,226,229
2015-07-13 13:00:00,8,0,487,495
2015-07-13 14:00:00,12,6,852,870
2015-07-13 15:00:00,29,10,1255,1294
2015-07-13 16:00:00,65,10,1564,1639
2015-07-13 17:00:00,53,11,1675,1739
2015-07-13 18:00:00,52,30,1655,1737
2015-07-13 19:00:00,46,17,1794,1857
2015-07-13 20:00:00,72,22,1647,1741
2015-07-13 21:00:00,61,29,1777,1867
2015-07-13 22:00:00,45,13,1580,1638
2015-07-13 23:00:00,39,11,1499,1549
2015-07-14 00:00:00,49,16,1341,1406
2015-07-14 01:00:00,34,11,1276,1321
2015-07-14 02:00:00,27,14,1149,1190
2015-07-14 03:00:00,29,5,1259,1293
2015-07-14 04:00:00,31,23,1318,1372
2015-07-14 05:00:00,14,4,1122,1140
2015-07-14 06:00:00,11,4,617,632
2015-07-14 07:00:00,5,1,324,330
2015-07-14 08:00:00,13,0,272,285
2015-07-14 09:00:00,3,1,176,180
2015-07-14 10:00:00,2,0,91,93
2015-07-14 11:00:00,5,0,209,214
2015-07-14 12:00:00,2,0,288,290
2015-07-14 13:00:00,2,6,500,508
2015-07-14 14:00:00,12,2,683,697
2015-07-14 15:00:00,39,7,1280,1326
2015-07-14 16:00:00,33,14,1466,1513
2015-07-14 17:00:00,43,20,1597,1660
2015-07-14 18:00:00,51,28,1938,2017
2015-07-14 19:00:00,61,27,2018,2106
2015-07-14 20:00:00,47,16,1822,1885
2015-07-14 21:00:00,40,10,1797,1847
2015-07-14 22:00:00,39,10,1748,1797
2015-07-14 23:00:00,42,12,1716,1770
2015-07-15 00:00:00,27,7,1338,1372
2015-07-15 01:00:00,33,13,1245,1291
2015-07-15 02:00:00,23,7,1384,1414
2015-07-15 03:00:00,28,9,1307,1344
2015-07-15 04:00:00,22,11,1260,1293
2015-07-15 05:00:00,11,6,978,995
2015-07-15 06:00:00,16,6,670,692
2015-07-15 07:00:00,4,2,376,382
2015-07-15 08:00:00,4,1,356,361
2015-07-15 09:00:00,3,0,204,207
2015-07-15 10:00:00,0,0,262,262
2015-07-15 11:00:00,0,1,248,249
2015-07-15 12:00:00,3,0,284,287
2015-07-15 13:00:00,11,3,416,430
2015-07-15 14:00:00,11,5,629,645
2015-07-15 15:00:00,23,17,1171,1211
2015-07-15 16:00:00,73,17,1443,1533
2015-07-15 17:00:00,38,35,1500,1573
2015-07-15 18:00:00,50,14,1377,1441
2015-07-15 19:00:00,46,24,1316,1386
2015-07-15 20:00:00,57,7,1456,1520
2015-07-15 21:00:00,38,12,1483,1533
2015-07-15 22:00:00,22,11,1387,1420
2015-07-15 23:00:00,21,8,1271,1300
2015-07-16 00:00:00,13,6,1086,1105
2015-07-16 01:00:00,28,7,1020,1055
2015-07-16 02:00:00,31,6,1109,1146
2015-07-16 03:00:00,18,17,1115,1150
2015-07-16 04:00:00,26,10,1190,1226
2015-07-16 05:00:00,22,15,926,963
2015-07-16 06:00:00,12,4,648,664
2015-07-16 07:00:00,5,0,452,457
2015-07-16 08:00:00,1,0,226,227
2015-07-16 09:00:00,1,1,101,103
2015-07-16 10:00:00,2,0,81,83
2015-07-16 11:00:00,0,0,97,97
2015-07-16 12:00:00,6,0,242,248
2015-07-16 13:00:00,6,2,335,343
2015-07-16 14:00:00,11,2,686,699
2015-07-16 15:00:00,31,9,924,964
2015-07-16 16:00:00,40,17,1205,1262
2015-07-16 17:00:00,105,40,1330,1475
2015-07-16 18:00:00,34,12,1329,1375
2015-07-16 19:00:00,41,18,1376,1435
2015-07-16 20:00:00,40,18,1474,1532
2015-07-16 21:00:00,44,17,1379,1440
2015-07-16 22:00:00,49,30,1303,1382
2015-07-16 23:00:00,50,8,1143,1201
2015-07-17 00:00:00,15,6,939,960
2015-07-17 01:00:00,14,7,803,824
2015-07-17 02:00:00,17,8,906,931
2015-07-17 03:00:00,22,4,1094,1120
2015-07-17 04:00:00,9,2,982,993
2015-07-17 05:00:00,23,5,781,809
2015-07-17 06:00:00,22,9,617,648
2015-07-17 07:00:00,10,0,370,380
2015-07-17 08:00:00,1,0,229,230
2015-07-17 09:00:00,0,0,162,162
2015-07-17 10:00:00,1,0,235,236
2015-07-17 11:00:00,5,0,191,196
2015-07-17 12:00:00,4,2,322,328
2015-07-17 13:00:00,5,1,352,358
2015-07-17 14:00:00,21,10,679,710
2015-07-17 15:00:00,17,8,1007,1032
2015-07-17 16:00:00,25,4,1183,1212
2015-07-17 17:00:00,22,13,1358,1393
2015-07-17 18:00:00,22,7,1223,1252
2015-07-17 19:00:00,34,9,1250,1293
2015-07-17 20:00:00,44,2,1357,1403
2015-07-17 21:00:00,60,14,1444,1518
2015-07-17 22:00:00,37,24,1168,1229
2015-07-17 23:00:00,18,4,947,969
2015-07-18 00:00:00,30,11,913,954
2015-07-18 01:00:00,22,3,961,986
2015-07-18 02:00:00,19,3,840,862
2015-07-18 03:00:00,15,3,904,922
2015-07-18 04:00:00,22,2,935,959
2015-07-18 05:00:00,40,7,846,893
2015-07-18 06:00:00,4,2,462,468
2015-07-18 07:00:00,11,5,285,301
2015-07-18 08:00:00,1,0,179,180
2015-07-18 09:00:00,1,0,98,99
2015-07-18 10:00:00,0,0,79,79
2015-07-18 11:00:00,1,0,125,126
2015-07-18 12:00:00,0,0,202,202
2015-07-18 13:00:00,14,0,326,340
2015-07-18 14:00:00,9,0,460,469
2015-07-18 15:00:00,7,0,576,583
2015-07-18 16:00:00,20,3,806,829
2015-07-18 17:00:00,26,12,931,969
2015-07-18 18:00:00,29,8,960,997
2015-07-18 19:00:00,48,14,1068,1130
2015-07-18 20:00:00,21,5,1222,1248
2015-07-18 21:00:00,24,8,978,1010
2015-07-18 22:00:00,15,10,976,1001
2015-07-18 23:00:00,20,6,856,882
2015-07-19 00:00:00,12,5,880,897
2015-07-19 01:00:00,17,4,838,859
2015-07-19 02:00:00,13,2,760,775
2015-07-19 03:00:00,9,0,826,835
2015-07-19 04:00:00,19,3,854,876
2015-07-19 05:00:00,21,6,539,566
2015-07-19 06:00:00,13,0,304,317
2015-07-19 07:00:00,6,1,170,177
2015-07-19 08:00:00,2,1,214,217
2015-07-19 09:00:00,1,0,133,134
2015-07-19 10:00:00,1,0,89,90
2015-07-19 11:00:00,4,0,130,134
2015-07-19 12:00:00,10,1,167,178
2015-07-19 13:00:00,5,1,250,256
2015-07-19 14:00:00,9,3,388,400
2015-07-19 15:00:00,27,17,968,1012
2015-07-19 16:00:00,18,5,996,1019
2015-07-19 17:00:00,16,5,1165,1186
2015-07-19 18:00:00,41,13,1241,1295
2015-07-19 19:00:00,28,8,1068,1104
2015-07-19 20:00:00,26,12,1331,1369
2015-07-19 21:00:00,31,18,1012,1061
2015-07-19 22:00:00,24,3,1056,1083
2015-07-19 23:00:00,19,8,937,964
2015-07-20 00:00:00,22,2,1033,1057
2015-07-20 01:00:00,26,3,1044,1073
2015-07-20 02:00:00,25,3,1176,1204
2015-07-20 03:00:00,50,2,1183,1235
2015-07-20 04:00:00,35,17,1202,1254
2015-07-20 05:00:00,44,8,1115,1167
2015-07-20 06:00:00,17,4,717,738
2015-07-20 07:00:00,12,5,484,501
2015-07-20 08:00:00,2,1,264,267
2015-07-20 09:00:00,1,0,256,257
2015-07-20 10:00:00,2,0,148,150
2015-07-20 11:00:00,7,3,246,256
2015-07-20 12:00:00,5,2,228,235
2015-07-20 13:00:00,9,0,475,484
2015-07-20 14:00:00,30,9,718,757
2015-07-20 15:00:00,31,10,1076,1117
2015-07-20 16:00:00,40,14,1455,1509
2015-07-20 17:00:00,58,21,1682,1761
2015-07-20 18:00:00,55,29,1724,1808
2015-07-20 19:00:00,79,25,1834,1938
2015-07-20 20:00:00,65,18,1779,1862
2015-07-20 21:00:00,49,21,1613,1683
2015-07-20 22:00:00,30,14,1567,1611
2015-07-20 23:00:00,33,21,1354,1408
2015-07-21 00:00:00,38,15,1157,1210
2015-07-21 01:00:00,30,5,1053,1088
2015-07-21 02:00:00,27,4,1141,1172
2015-07-21 03:00:00,28,7,1159,1194
2015-07-21 04:00:00,33,4,1236,1273
2015-07-21 05:00:00,23,13,1032,1068
2015-07-21 06:00:00,8,0,591,599
2015-07-21 07:00:00,5,1,322,328
2015-07-21 08:00:00,4,1,198,203
2015-07-21 09:00:00,1,0,129,130
2015-07-21 10:00:00,4,1,121,126
2015-07-21 11:00:00,4,1,180,185
2015-07-21 12:00:00,2,0,236,238
2015-07-21 13:00:00,12,2,434,448
2015-07-21 14:00:00,19,5,662,686
2015-07-21 15:00:00,29,14,1135,1178
2015-07-21 16:00:00,40,13,1409,1462
2015-07-21 17:00:00,54,16,1570,1640
